model,language,category,emotion,emotion_strategy,neutral_strategy,bootstrap_iteration,sampled_emotion_terms,sampled_neutral_terms,direction_cosine_to_reference,top_k_jaccard_to_reference,average_similarity_top_k
qwen3_embedding_8b,en,object,sadness,feeling_phrase,neutral_centroid,30,feeling sad,average; plain; neutral; neutral,0.9818161725997925,0.8181818181818182,0.49006251990795135
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,1,sorrow; sadness; sorrow,average; plain; ordinary; plain,0.9409334063529968,0.8181818181818182,0.5284871935844422
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,2,sorrow; sadness; gloom,neutral; neutral; plain; ordinary,0.9774468541145325,0.6666666666666666,0.559083092212677
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,3,sorrow; sadness; gloom,plain; ordinary; neutral; ordinary,0.9786055684089661,0.8181818181818182,0.559133118391037
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,4,gloom; sorrow; sorrow,ordinary; neutral; plain; average,0.988416850566864,0.8181818181818182,0.5531512856483459
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,5,sadness; gloom; gloom,plain; plain; ordinary; neutral,0.9224321842193604,0.8181818181818182,0.5520378172397613
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,6,sadness; sadness; sadness,neutral; ordinary; plain; plain,0.9149354100227356,0.6666666666666666,0.5247619271278381
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,7,sorrow; sorrow; gloom,plain; average; ordinary; plain,0.9711863398551941,1.0,0.5492928385734558
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,8,gloom; sadness; gloom,plain; ordinary; neutral; average,0.9489277601242065,0.8181818181818182,0.5546069741249084
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,9,gloom; sadness; sorrow,ordinary; average; neutral; neutral,0.9791727662086487,0.6666666666666666,0.5611083567142486
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,10,gloom; sadness; sorrow,neutral; plain; average; average,0.9788249135017395,0.8181818181818182,0.5533988654613495
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,11,sorrow; gloom; sorrow,plain; neutral; average; ordinary,0.988416850566864,0.8181818181818182,0.5531512856483459
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,12,sadness; gloom; sorrow,plain; neutral; average; neutral,0.9764512181282043,0.6666666666666666,0.5558898448944092
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,13,gloom; gloom; sorrow,ordinary; neutral; average; ordinary,0.9390532970428467,0.6666666666666666,0.5594926297664642
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,14,sadness; sorrow; sorrow,plain; ordinary; neutral; average,0.9564763903617859,0.8181818181818182,0.5319852590560913
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,15,sorrow; gloom; sorrow,neutral; neutral; average; ordinary,0.9667457342147827,0.8181818181818182,0.5564410805702209
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,16,sorrow; sorrow; gloom,ordinary; plain; ordinary; neutral,0.9700635075569153,0.8181818181818182,0.5560569345951081
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,17,sorrow; gloom; gloom,neutral; average; average; plain,0.9293548464775085,0.8181818181818182,0.5505339145660401
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,18,sadness; sorrow; gloom,ordinary; average; plain; ordinary,0.9782688617706299,1.0,0.5566948831081391
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,19,sorrow; gloom; sadness,plain; plain; neutral; neutral,0.9554939866065979,0.8181818181818182,0.5537578403949738
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,20,gloom; sadness; sorrow,neutral; ordinary; average; plain,1.0,1.0,0.556759649515152
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,21,gloom; sadness; sorrow,plain; average; average; plain,0.9696429967880249,1.0,0.5498515129089355
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,22,gloom; sorrow; gloom,plain; ordinary; plain; ordinary,0.9090511202812195,0.8181818181818182,0.5532274544239044
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,23,sorrow; sorrow; sadness,ordinary; average; average; ordinary,0.9241862893104553,0.8181818181818182,0.5341898977756501
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,24,gloom; sadness; gloom,plain; neutral; average; average,0.9299939870834351,0.6666666666666666,0.551373940706253
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,25,gloom; sadness; sadness,plain; ordinary; neutral; ordinary,0.9644098877906799,0.6666666666666666,0.5554993689060211
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,26,sadness; sorrow; gloom,average; ordinary; plain; ordinary,0.9782688617706299,1.0,0.5566948831081391
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,27,gloom; gloom; sadness,plain; plain; neutral; average,0.9314160943031311,0.8181818181818182,0.5493097722530365
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,28,sorrow; sorrow; sadness,neutral; neutral; average; plain,0.9352395534515381,0.8181818181818182,0.5311806201934814
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,29,sadness; sadness; sadness,average; ordinary; ordinary; plain,0.9159377813339233,0.6666666666666666,0.5270400524139405
qwen3_embedding_8b,en,object,sadness,centroid_words,neutral_centroid,30,sorrow; gloom; gloom,average; ordinary; neutral; neutral,0.9285560846328735,0.6666666666666666,0.5582603991031647
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,1,feeling gloomy; feeling sad; feeling sad,ordinary; ordinary; ordinary; plain,0.9353511333465576,0.6666666666666666,0.503208476305008
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,2,feeling sorrowful; feeling gloomy; feeling sad,ordinary; plain; plain; neutral,0.97987961769104,1.0,0.5009436726570129
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,3,feeling sad; feeling gloomy; feeling gloomy,ordinary; neutral; ordinary; average,0.9635962843894958,0.6666666666666666,0.4984278976917267
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,4,feeling gloomy; feeling gloomy; feeling sad,ordinary; average; ordinary; neutral,0.9635962843894958,0.6666666666666666,0.4984278976917267
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,5,feeling sorrowful; feeling sad; feeling gloomy,average; ordinary; average; ordinary,0.9667688012123108,0.6666666666666666,0.5086824268102645
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,6,feeling sad; feeling sorrowful; feeling sorrowful,neutral; neutral; ordinary; plain,0.9600850343704224,0.8181818181818182,0.4947914510965347
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,7,feeling sad; feeling gloomy; feeling sad,average; plain; ordinary; ordinary,0.9682403802871704,0.8181818181818182,0.5008628755807877
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,8,feeling sad; feeling gloomy; feeling sorrowful,neutral; neutral; ordinary; ordinary,0.9744748473167419,0.8181818181818182,0.5069744408130645
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,9,feeling sorrowful; feeling sorrowful; feeling sad,plain; neutral; plain; ordinary,0.9582441449165344,0.8181818181818182,0.4930872112512589
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,10,feeling sad; feeling gloomy; feeling sad,ordinary; ordinary; plain; plain,0.9471387267112732,0.6666666666666666,0.49942938089370725
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,11,feeling sad; feeling sad; feeling gloomy,neutral; neutral; plain; plain,0.9550582766532898,0.8181818181818182,0.4947338581085205
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,12,feeling gloomy; feeling gloomy; feeling sorrowful,plain; ordinary; ordinary; average,0.9677339792251587,0.8181818181818182,0.5006428062915802
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,13,feeling sorrowful; feeling sorrowful; feeling sorrowful,plain; ordinary; ordinary; neutral,0.9368460774421692,0.8181818181818182,0.4879222482442856
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,14,feeling sad; feeling sad; feeling sorrowful,ordinary; neutral; average; plain,0.9838114380836487,0.8181818181818182,0.49704109132289886
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,15,feeling sad; feeling gloomy; feeling sorrowful,neutral; plain; neutral; neutral,0.9470106959342957,0.8181818181818182,0.5009190917015076
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,16,feeling sad; feeling sorrowful; feeling gloomy,plain; ordinary; average; average,0.982799768447876,0.8181818181818182,0.5039814889431
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,17,feeling gloomy; feeling sorrowful; feeling sorrowful,average; average; neutral; ordinary,0.9697015285491943,0.6666666666666666,0.5017350643873215
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,18,feeling sad; feeling sorrowful; feeling gloomy,plain; ordinary; plain; neutral,0.97987961769104,1.0,0.5009436756372452
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,19,feeling sad; feeling sad; feeling gloomy,plain; plain; average; average,0.9656934142112732,0.8181818181818182,0.4963045805692673
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,20,feeling sorrowful; feeling sad; feeling gloomy,average; plain; average; average,0.9530304670333862,0.8181818181818182,0.5032743692398072
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,21,feeling sad; feeling sad; feeling gloomy,ordinary; ordinary; neutral; neutral,0.9602892994880676,0.8181818181818182,0.5018487423658371
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,22,feeling sad; feeling gloomy; feeling sad,neutral; plain; ordinary; ordinary,0.9687013626098633,0.6666666666666666,0.4998639553785324
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,23,feeling sad; feeling sorrowful; feeling gloomy,neutral; neutral; ordinary; plain,0.9821104407310486,0.8181818181818182,0.5027002364397049
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,24,feeling sorrowful; feeling sad; feeling gloomy,neutral; neutral; neutral; average,0.9461869597434998,0.6666666666666666,0.5034274399280548
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,25,feeling sad; feeling sad; feeling gloomy,average; neutral; plain; average,0.9734537601470947,0.8181818181818182,0.4971646457910538
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,26,feeling sad; feeling sorrowful; feeling gloomy,plain; plain; ordinary; plain,0.9481202960014343,0.6666666666666666,0.5011886894702912
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,27,feeling sad; feeling sorrowful; feeling gloomy,average; plain; average; plain,0.9749153852462769,1.0,0.5003750622272491
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,28,feeling sad; feeling sad; feeling sorrowful,ordinary; ordinary; ordinary; ordinary,0.9046275615692139,0.5384615384615384,0.5079999417066574
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,29,feeling sorrowful; feeling gloomy; feeling sad,ordinary; neutral; plain; ordinary,0.9828330278396606,0.8181818181818182,0.5051095455884933
qwen3_embedding_8b,en,object,sadness,centroid_phrases,neutral_centroid,30,feeling sorrowful; feeling sad; feeling gloomy,plain; neutral; average; average,0.9829354286193848,1.0,0.5012476325035096
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,1,disgust,average; average; neutral; ordinary,0.9827678203582764,1.0,0.48002358675003054
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,2,disgust,average; average; neutral; average,0.9506821036338806,1.0,0.4817963182926178
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,3,disgust,neutral; neutral; ordinary; plain,0.9844346046447754,0.8181818181818182,0.4761379510164261
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,4,disgust,average; plain; average; neutral,0.9851782917976379,1.0,0.4747298747301102
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,5,disgust,neutral; ordinary; average; neutral,0.9854738712310791,1.0,0.48067414164543154
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,6,disgust,average; plain; average; plain,0.9788765907287598,0.8181818181818182,0.4705410361289978
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,7,disgust,plain; average; ordinary; neutral,1.0000001192092896,1.0,0.47431100308895113
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,8,disgust,average; neutral; average; ordinary,0.9827678203582764,1.0,0.48002358973026277
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,9,disgust,average; average; neutral; average,0.9506821036338806,1.0,0.4817963182926178
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,10,disgust,neutral; plain; plain; ordinary,0.9826814532279968,0.6666666666666666,0.47180862724781036
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,11,disgust,average; plain; average; average,0.9596205353736877,1.0,0.47646586298942567
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,12,disgust,plain; neutral; plain; neutral,0.9692980647087097,0.6666666666666666,0.47229436337947844
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,13,disgust,ordinary; neutral; plain; neutral,0.9844346046447754,0.8181818181818182,0.4761379599571228
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,14,disgust,average; average; plain; average,0.9596205949783325,1.0,0.4764658659696579
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,15,disgust,neutral; average; neutral; ordinary,0.9854738712310791,1.0,0.48067413866519926
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,16,disgust,neutral; ordinary; average; neutral,0.9854738712310791,1.0,0.48067414164543154
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,17,disgust,average; plain; ordinary; ordinary,0.9846557378768921,0.8181818181818182,0.4754494369029999
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,18,disgust,plain; average; ordinary; ordinary,0.9846557378768921,0.8181818181818182,0.4754494369029999
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,19,disgust,plain; average; neutral; ordinary,1.0,1.0,0.4743110090494156
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,20,disgust,neutral; plain; ordinary; plain,0.9826813340187073,0.6666666666666666,0.4718086212873459
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,21,disgust,average; neutral; ordinary; plain,1.0000001192092896,1.0,0.47431100606918336
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,22,disgust,neutral; plain; neutral; neutral,0.9529931545257568,0.8181818181818182,0.47815936207771303
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,23,disgust,average; neutral; plain; neutral,0.9837023019790649,1.0,0.47546123564243314
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,24,disgust,plain; neutral; neutral; average,0.9837024211883545,1.0,0.47546122670173646
qwen3_embedding_8b,en,object,disgust,single_word,neutral_centroid,25,disgust,plain; ordinary; plain; neutral,0.9826813340187073,0.6666666666666666,0.47180862426757814
