model,language,category,emotion,emotion_strategy,neutral_strategy,bootstrap_iteration,sampled_emotion_terms,sampled_neutral_terms,direction_cosine_to_reference,top_k_jaccard_to_reference,average_similarity_top_k
gemini,en,food,sadness,centroid_phrases,neutral_centroid,1,feeling gloomy; feeling sorrowful; feeling sad,neutral; neutral; neutral; average,0.8785709142684937,0.6666666666666666,0.5267455011606217
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,66,feeling sad; feeling gloomy; feeling gloomy,average; ordinary; average; plain,0.9612491726875305,0.8181818181818182,0.546533215045929
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,67,feeling sad; feeling sorrowful; feeling sorrowful,average; average; average; neutral,0.9229860305786133,0.8181818181818182,0.5417457759380341
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,68,feeling gloomy; feeling sad; feeling sorrowful,neutral; ordinary; average; neutral,0.9835109710693359,1.0,0.5502443969249725
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,69,feeling gloomy; feeling sad; feeling sorrowful,plain; plain; ordinary; ordinary,0.9605978727340698,0.8181818181818182,0.5517124593257904
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,70,feeling sorrowful; feeling sad; feeling sorrowful,plain; average; average; neutral,0.9595699310302734,0.8181818181818182,0.5431728661060333
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,71,feeling sorrowful; feeling sad; feeling sad,plain; ordinary; average; neutral,0.9838114380836487,0.8181818181818182,0.5439938843250275
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,72,feeling sad; feeling gloomy; feeling gloomy,ordinary; average; ordinary; average,0.9455780386924744,0.8181818181818182,0.5445785224437714
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,73,feeling sorrowful; feeling gloomy; feeling gloomy,plain; plain; plain; ordinary,0.9317505955696106,0.8181818181818182,0.552252447605133
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,74,feeling sad; feeling sorrowful; feeling gloomy,neutral; ordinary; average; average,0.9804257750511169,1.0,0.5500566899776459
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,75,feeling gloomy; feeling sorrowful; feeling sorrowful,ordinary; neutral; neutral; ordinary,0.9655441045761108,1.0,0.5457838952541352
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,76,feeling gloomy; feeling gloomy; feeling gloomy,average; ordinary; neutral; plain,0.9361329078674316,0.8181818181818182,0.5347425162792205
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,77,feeling gloomy; feeling sorrowful; feeling sorrowful,average; neutral; plain; average,0.9696527123451233,0.8181818181818182,0.5487367391586304
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,78,feeling sad; feeling gloomy; feeling gloomy,average; ordinary; average; ordinary,0.9455780386924744,0.8181818181818182,0.5445785164833069
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,79,feeling gloomy; feeling sorrowful; feeling gloomy,ordinary; average; neutral; average,0.9662680625915527,1.0,0.5481473922729492
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,80,feeling sorrowful; feeling sad; feeling sorrowful,plain; average; ordinary; average,0.9605420827865601,0.8181818181818182,0.5423936069011688
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,81,feeling sad; feeling sad; feeling sorrowful,average; ordinary; average; plain,0.9668285250663757,0.8181818181818182,0.5435580968856811
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,82,feeling sorrowful; feeling sorrowful; feeling sad,neutral; neutral; plain; neutral,0.925947904586792,0.8181818181818182,0.544313371181488
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,83,feeling sorrowful; feeling gloomy; feeling sorrowful,neutral; ordinary; ordinary; average,0.9780561327934265,0.8181818181818182,0.5456814706325531
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,84,feeling sorrowful; feeling sorrowful; feeling sorrowful,neutral; neutral; ordinary; ordinary,0.9293429255485535,0.8181818181818182,0.5311299979686737
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,85,feeling sorrowful; feeling gloomy; feeling sad,average; neutral; neutral; plain,0.9813621640205383,1.0,0.5529922842979431
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,86,feeling sorrowful; feeling gloomy; feeling gloomy,average; neutral; average; ordinary,0.9662680625915527,1.0,0.5481474041938782
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,87,feeling sorrowful; feeling sad; feeling gloomy,ordinary; neutral; ordinary; neutral,0.9744748473167419,0.8181818181818182,0.5491677284240722
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,88,feeling gloomy; feeling gloomy; feeling gloomy,neutral; plain; plain; ordinary,0.9150497913360596,0.8181818181818182,0.5362439632415772
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,89,feeling gloomy; feeling gloomy; feeling sad,plain; plain; plain; neutral,0.9297879934310913,0.8181818181818182,0.551205188035965
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,90,feeling sad; feeling gloomy; feeling gloomy,average; average; plain; average,0.9342804551124573,1.0,0.548263943195343
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,91,feeling sorrowful; feeling sorrowful; feeling sad,average; average; average; ordinary,0.9266664981842041,0.8181818181818182,0.5410693347454071
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,92,feeling sad; feeling sad; feeling sad,plain; average; ordinary; neutral,0.9684948325157166,0.8181818181818182,0.5379975795745849
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,93,feeling sorrowful; feeling sad; feeling sorrowful,neutral; ordinary; neutral; average,0.9610418081283569,0.8181818181818182,0.5404789507389068
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,94,feeling sad; feeling sad; feeling sad,plain; plain; neutral; plain,0.927630603313446,0.6666666666666666,0.5453768253326416
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,95,feeling sad; feeling gloomy; feeling gloomy,ordinary; average; plain; ordinary,0.9586070775985718,0.8181818181818182,0.5451497197151184
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,96,feeling sad; feeling gloomy; feeling gloomy,plain; neutral; average; plain,0.963853657245636,0.8181818181818182,0.549568772315979
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,97,feeling gloomy; feeling sorrowful; feeling gloomy,neutral; neutral; neutral; average,0.9305392503738403,1.0,0.5489272058010102
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,98,feeling sad; feeling sad; feeling sad,average; average; plain; average,0.9267203211784363,0.8181818181818182,0.5400300085544586
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,99,feeling sorrowful; feeling sad; feeling sorrowful,neutral; plain; plain; plain,0.9319215416908264,0.6666666666666666,0.5477738320827484
qwen3_embedding_8b,en,place,sadness,centroid_phrases,neutral_centroid,100,feeling gloomy; feeling sorrowful; feeling sad,neutral; average; average; plain,0.9829353094100952,1.0,0.5527628481388092
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,1,feeling revolted; feeling revolted; feeling revolted,ordinary; ordinary; neutral; ordinary,0.9508513808250427,0.8181818181818182,0.4960139483213425
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,2,feeling repulsed; feeling disgusted; feeling revolted,neutral; ordinary; plain; neutral,0.9854369163513184,0.8181818181818182,0.5095478236675263
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,3,feeling disgusted; feeling revolted; feeling disgusted,plain; ordinary; ordinary; plain,0.9629412293434143,0.8181818181818182,0.4952677130699158
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,4,feeling repulsed; feeling revolted; feeling repulsed,average; ordinary; plain; average,0.9733361005783081,1.0,0.5097558796405792
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,5,feeling repulsed; feeling revolted; feeling repulsed,plain; neutral; plain; ordinary,0.9714412093162537,0.8181818181818182,0.5133478045463562
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,6,feeling revolted; feeling disgusted; feeling revolted,ordinary; plain; average; neutral,0.9908605217933655,1.0,0.49779323041439055
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,7,feeling disgusted; feeling disgusted; feeling disgusted,plain; neutral; ordinary; neutral,0.9612858295440674,0.8181818181818182,0.48800583481788634
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,8,feeling disgusted; feeling revolted; feeling revolted,neutral; neutral; plain; ordinary,0.9755045771598816,0.8181818181818182,0.49980353116989135
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,9,feeling revolted; feeling repulsed; feeling disgusted,plain; average; ordinary; average,0.9861905574798584,1.0,0.5059428840875626
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,10,feeling revolted; feeling disgusted; feeling disgusted,neutral; average; average; plain,0.9754141569137573,1.0,0.49584448933601377
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,11,feeling revolted; feeling disgusted; feeling repulsed,average; average; ordinary; neutral,0.983871340751648,1.0,0.5065559804439544
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,12,feeling revolted; feeling disgusted; feeling disgusted,ordinary; neutral; average; ordinary,0.9805189967155457,0.8181818181818182,0.4927591264247894
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,13,feeling repulsed; feeling revolted; feeling repulsed,average; ordinary; plain; ordinary,0.9712282419204712,0.8181818181818182,0.5086216360330582
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,14,feeling disgusted; feeling revolted; feeling disgusted,neutral; ordinary; plain; average,0.9894797205924988,1.0,0.4941059142351151
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,15,feeling disgusted; feeling repulsed; feeling repulsed,ordinary; plain; neutral; plain,0.9737889170646667,0.8181818181818182,0.5111573547124862
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,16,feeling revolted; feeling repulsed; feeling disgusted,neutral; neutral; average; ordinary,0.9864271283149719,0.8181818181818182,0.5081351548433304
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,17,feeling repulsed; feeling revolted; feeling repulsed,ordinary; average; average; plain,0.9733361005783081,1.0,0.5097558796405792
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,18,feeling repulsed; feeling disgusted; feeling revolted,plain; plain; neutral; plain,0.9618622660636902,0.8181818181818182,0.5123328238725662
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,19,feeling disgusted; feeling revolted; feeling repulsed,ordinary; plain; ordinary; neutral,0.9860604405403137,0.8181818181818182,0.5068409025669098
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,20,feeling disgusted; feeling repulsed; feeling repulsed,average; ordinary; plain; neutral,0.9903762340545654,0.8181818181818182,0.509032565355301
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,21,feeling revolted; feeling disgusted; feeling revolted,average; neutral; plain; average,0.9770114421844482,1.0,0.4996016800403595
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,22,feeling repulsed; feeling repulsed; feeling revolted,neutral; ordinary; neutral; plain,0.9749621748924255,0.8181818181818182,0.5145482212305069
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,23,feeling revolted; feeling revolted; feeling repulsed,neutral; ordinary; plain; plain,0.9770914912223816,0.8181818181818182,0.5094690322875977
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,24,feeling disgusted; feeling revolted; feeling disgusted,plain; ordinary; average; ordinary,0.9789865016937256,1.0,0.4930574864149094
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,25,feeling disgusted; feeling repulsed; feeling revolted,ordinary; neutral; average; average,0.983871340751648,1.0,0.5065560042858124
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,26,feeling repulsed; feeling disgusted; feeling repulsed,plain; neutral; average; plain,0.9802305698394775,1.0,0.5116933047771454
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,27,feeling disgusted; feeling repulsed; feeling disgusted,average; ordinary; neutral; plain,0.9940364956855774,1.0,0.5014957845211029
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,28,feeling repulsed; feeling revolted; feeling repulsed,plain; average; neutral; ordinary,0.988650381565094,0.8181818181818182,0.5114649772644043
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,29,feeling repulsed; feeling disgusted; feeling disgusted,ordinary; neutral; neutral; plain,0.9790890216827393,0.8181818181818182,0.504070708155632
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,30,feeling repulsed; feeling revolted; feeling repulsed,average; ordinary; average; average,0.9435811638832092,1.0,0.5105932116508484
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,31,feeling repulsed; feeling revolted; feeling disgusted,ordinary; neutral; ordinary; ordinary,0.9684864282608032,0.8181818181818182,0.505867651104927
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,32,feeling revolted; feeling repulsed; feeling disgusted,plain; neutral; ordinary; neutral,0.9854369163513184,0.8181818181818182,0.509547796845436
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,33,feeling repulsed; feeling disgusted; feeling repulsed,plain; average; neutral; plain,0.9802305698394775,1.0,0.511693274974823
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,34,feeling revolted; feeling revolted; feeling repulsed,average; neutral; neutral; average,0.961929202079773,1.0,0.511144581437111
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,35,feeling disgusted; feeling repulsed; feeling revolted,neutral; average; average; neutral,0.9669787287712097,1.0,0.5100610047578812
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,36,feeling repulsed; feeling repulsed; feeling repulsed,average; plain; average; neutral,0.9532685279846191,1.0,0.5100085198879242
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,37,feeling repulsed; feeling revolted; feeling disgusted,average; ordinary; plain; average,0.9861905574798584,1.0,0.5059428930282592
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,38,feeling revolted; feeling repulsed; feeling repulsed,plain; ordinary; ordinary; average,0.9712282419204712,0.8181818181818182,0.5086216688156128
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,39,feeling repulsed; feeling repulsed; feeling repulsed,plain; ordinary; plain; ordinary,0.9290421009063721,0.8181818181818182,0.5069439828395843
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,40,feeling repulsed; feeling revolted; feeling disgusted,neutral; ordinary; average; plain,1.0,1.0,0.5068993777036667
qwen3_embedding_8b,en,place,disgust,centroid_phrases,neutral_centroid,41,feeling repulsed; feeling disgusted; feeling disgusted,average; ordinary; plain; neutral,0.9940364360809326,1.0,0.5014958024024964
