model,language,category,emotion,emotion_strategy,neutral_strategy,bootstrap_iteration,sampled_emotion_terms,sampled_neutral_terms,direction_cosine_to_reference,top_k_jaccard_to_reference,average_similarity_top_k
gemini,pl,object,joy,centroid_phrases,neutral_centroid,6,czuję zachwyt; czuję zachwyt; czuję szczęście,neutralny; neutralny; zwykły; zwykły,0.8959391117095947,1.0,0.5514434397220611
gemini,pl,object,joy,centroid_phrases,neutral_centroid,7,czuję zachwyt; czuję radość; czuję radość,neutralny; codzienny; przeciętny; zwykły,0.9839963316917419,0.8181818181818182,0.5602068662643432
gemini,pl,object,joy,centroid_phrases,neutral_centroid,8,czuję radość; czuję zachwyt; czuję radość,zwykły; przeciętny; neutralny; zwykły,0.9535169005393982,0.8181818181818182,0.5585961163043975
gemini,pl,object,joy,centroid_phrases,neutral_centroid,9,czuję szczęście; czuję szczęście; czuję radość,codzienny; neutralny; zwykły; zwykły,0.9372757077217102,0.6666666666666666,0.5497641444206238
gemini,pl,object,joy,centroid_phrases,neutral_centroid,10,czuję szczęście; czuję zachwyt; czuję radość,codzienny; neutralny; zwykły; codzienny,0.960950493812561,0.8181818181818182,0.5664923846721649
gemini,pl,object,joy,centroid_phrases,neutral_centroid,11,czuję szczęście; czuję zachwyt; czuję radość,codzienny; zwykły; neutralny; codzienny,0.960950493812561,0.8181818181818182,0.5664923846721649
gemini,pl,object,joy,centroid_phrases,neutral_centroid,12,czuję zachwyt; czuję radość; czuję zachwyt,zwykły; neutralny; neutralny; przeciętny,0.9215395450592041,1.0,0.5535456836223602
gemini,pl,object,joy,centroid_phrases,neutral_centroid,13,czuję szczęście; czuję szczęście; czuję szczęście,codzienny; przeciętny; przeciętny; przeciętny,0.8745039105415344,0.6666666666666666,0.5522394239902496
gemini,pl,object,joy,centroid_phrases,neutral_centroid,14,czuję szczęście; czuję szczęście; czuję szczęście,neutralny; neutralny; zwykły; codzienny,0.9001052975654602,0.8181818181818182,0.5420670807361603
gemini,pl,object,joy,centroid_phrases,neutral_centroid,15,czuję zachwyt; czuję radość; czuję radość,przeciętny; codzienny; zwykły; zwykły,0.9457432627677917,0.6666666666666666,0.5622594475746154
gemini,pl,object,joy,centroid_phrases,neutral_centroid,16,czuję radość; czuję szczęście; czuję zachwyt,codzienny; zwykły; przeciętny; przeciętny,0.9614049196243286,0.8181818181818182,0.5706862866878509
gemini,pl,object,joy,centroid_phrases,neutral_centroid,17,czuję zachwyt; czuję radość; czuję szczęście,zwykły; codzienny; przeciętny; przeciętny,0.9614049196243286,0.8181818181818182,0.5706863343715668
gemini,pl,object,joy,centroid_phrases,neutral_centroid,18,czuję szczęście; czuję zachwyt; czuję zachwyt,przeciętny; codzienny; przeciętny; zwykły,0.9245550036430359,0.8181818181818182,0.5644846498966217
gemini,pl,object,joy,centroid_phrases,neutral_centroid,19,czuję szczęście; czuję radość; czuję zachwyt,codzienny; przeciętny; zwykły; neutralny,0.9999999403953552,1.0,0.5667958080768585
gemini,pl,object,joy,centroid_phrases,neutral_centroid,20,czuję radość; czuję szczęście; czuję zachwyt,neutralny; neutralny; zwykły; neutralny,0.8940914869308472,0.8181818181818182,0.5593116760253907
gemini,pl,object,joy,centroid_phrases,neutral_centroid,21,czuję radość; czuję szczęście; czuję radość,zwykły; neutralny; neutralny; codzienny,0.9312729835510254,0.6666666666666666,0.5492883920669556
gemini,pl,object,joy,centroid_phrases,neutral_centroid,22,czuję radość; czuję szczęście; czuję szczęście,codzienny; codzienny; codzienny; codzienny,0.7865972518920898,0.6666666666666666,0.5598531842231751
gemini,pl,object,joy,centroid_phrases,neutral_centroid,23,czuję zachwyt; czuję radość; czuję szczęście,zwykły; neutralny; neutralny; codzienny,0.9604088664054871,0.8181818181818182,0.5627898156642914
gemini,pl,object,joy,centroid_phrases,neutral_centroid,24,czuję radość; czuję zachwyt; czuję zachwyt,neutralny; zwykły; codzienny; codzienny,0.9187050461769104,0.8181818181818182,0.5570019245147705
gemini,pl,object,joy,centroid_phrases,neutral_centroid,25,czuję szczęście; czuję zachwyt; czuję szczęście,codzienny; neutralny; neutralny; codzienny,0.904721200466156,0.8181818181818182,0.5625097215175628
gemini,pl,object,joy,centroid_phrases,neutral_centroid,26,czuję zachwyt; czuję szczęście; czuję radość,zwykły; codzienny; zwykły; codzienny,0.9321640729904175,0.6666666666666666,0.567979246377945
gemini,pl,object,joy,centroid_phrases,neutral_centroid,27,czuję zachwyt; czuję szczęście; czuję szczęście,przeciętny; codzienny; zwykły; codzienny,0.9447247385978699,0.8181818181818182,0.5678817749023437
gemini,pl,object,joy,centroid_phrases,neutral_centroid,28,czuję szczęście; czuję radość; czuję zachwyt,neutralny; zwykły; neutralny; codzienny,0.9604088664054871,0.8181818181818182,0.5627898275852203
gemini,pl,object,joy,centroid_phrases,neutral_centroid,29,czuję szczęście; czuję radość; czuję szczęście,neutralny; codzienny; neutralny; neutralny,0.8637644648551941,0.6666666666666666,0.5506276547908783
gemini,pl,object,joy,centroid_phrases,neutral_centroid,30,czuję radość; czuję zachwyt; czuję radość,codzienny; codzienny; codzienny; przeciętny,0.8761830925941467,0.8181818181818182,0.564433878660202
gemini,pl,object,joy,centroid_phrases,neutral_centroid,31,czuję szczęście; czuję radość; czuję szczęście,neutralny; zwykły; przeciętny; przeciętny,0.932136595249176,0.6666666666666666,0.5508064210414887
gemini,pl,object,joy,centroid_phrases,neutral_centroid,32,czuję zachwyt; czuję szczęście; czuję radość,codzienny; zwykły; zwykły; codzienny,0.9321640729904175,0.6666666666666666,0.567979246377945
gemini,pl,object,joy,centroid_phrases,neutral_centroid,33,czuję szczęście; czuję radość; czuję szczęście,codzienny; przeciętny; przeciętny; codzienny,0.9056907296180725,0.6666666666666666,0.5581540882587432
gemini,pl,object,joy,centroid_phrases,neutral_centroid,34,czuję radość; czuję radość; czuję radość,zwykły; neutralny; zwykły; codzienny,0.9183592796325684,0.6666666666666666,0.5398581683635711
gemini,pl,object,joy,centroid_phrases,neutral_centroid,35,czuję szczęście; czuję radość; czuję zachwyt,zwykły; neutralny; neutralny; przeciętny,0.9601637125015259,1.0,0.5624611079692841
gemini,pl,object,joy,centroid_phrases,neutral_centroid,36,czuję radość; czuję zachwyt; czuję szczęście,przeciętny; neutralny; zwykły; zwykły,0.9659453630447388,0.8181818181818182,0.5639293789863586
gemini,pl,object,joy,centroid_phrases,neutral_centroid,37,czuję zachwyt; czuję zachwyt; czuję zachwyt,neutralny; codzienny; neutralny; przeciętny,0.8363617658615112,0.8181818181818182,0.5302393972873688
gemini,pl,object,joy,centroid_phrases,neutral_centroid,38,czuję radość; czuję radość; czuję radość,neutralny; przeciętny; codzienny; przeciętny,0.9140706658363342,0.8181818181818182,0.5411718428134918
gemini,pl,object,joy,centroid_phrases,neutral_centroid,39,czuję zachwyt; czuję zachwyt; czuję szczęście,zwykły; codzienny; neutralny; przeciętny,0.9574957489967346,0.8181818181818182,0.5590066969394684
gemini,pl,object,joy,centroid_phrases,neutral_centroid,40,czuję szczęście; czuję radość; czuję radość,zwykły; przeciętny; neutralny; przeciętny,0.9320194721221924,0.8181818181818182,0.549059021472931
gemini,pl,object,joy,centroid_phrases,neutral_centroid,41,czuję radość; czuję zachwyt; czuję zachwyt,codzienny; przeciętny; codzienny; codzienny,0.8536039590835571,0.6666666666666666,0.5619366288185119
gemini,pl,object,joy,centroid_phrases,neutral_centroid,42,czuję radość; czuję zachwyt; czuję szczęście,codzienny; codzienny; neutralny; neutralny,0.9200076460838318,0.8181818181818182,0.5657633244991302
gemini,pl,object,joy,centroid_phrases,neutral_centroid,43,czuję zachwyt; czuję radość; czuję szczęście,codzienny; neutralny; przeciętny; zwykły,0.9999999403953552,1.0,0.5667957901954651
gemini,pl,object,joy,centroid_phrases,neutral_centroid,44,czuję zachwyt; czuję radość; czuję radość,przeciętny; neutralny; codzienny; neutralny,0.9489843845367432,0.8181818181818182,0.5587883532047272
gemini,pl,object,joy,centroid_phrases,neutral_centroid,45,czuję zachwyt; czuję zachwyt; czuję radość,codzienny; zwykły; neutralny; zwykły,0.9322868585586548,0.8181818181818182,0.5554391086101532
gemini,pl,object,joy,centroid_phrases,neutral_centroid,46,czuję radość; czuję szczęście; czuję radość,codzienny; przeciętny; przeciętny; przeciętny,0.8877092599868774,0.8181818181818182,0.5542358994483948
gemini,pl,object,joy,centroid_phrases,neutral_centroid,47,czuję zachwyt; czuję szczęście; czuję szczęście,zwykły; codzienny; codzienny; neutralny,0.9445422291755676,0.8181818181818182,0.5632682383060456
gemini,pl,object,joy,centroid_phrases,neutral_centroid,48,czuję radość; czuję zachwyt; czuję radość,zwykły; przeciętny; codzienny; zwykły,0.9457432627677917,0.6666666666666666,0.5622594118118286
gemini,pl,object,joy,centroid_phrases,neutral_centroid,49,czuję radość; czuję radość; czuję radość,neutralny; neutralny; zwykły; neutralny,0.8605531454086304,0.6666666666666666,0.5394061088562012
gemini,pl,object,joy,centroid_phrases,neutral_centroid,50,czuję radość; czuję zachwyt; czuję radość,przeciętny; codzienny; przeciętny; neutralny,0.957621157169342,1.0,0.5617283165454865
gemini,pl,object,joy,single_word,neutral_centroid,1,radość,przeciętny; neutralny; przeciętny; codzienny,0.9776919484138489,1.0,0.5529435515403748
gemini,pl,object,joy,single_word,neutral_centroid,2,radość,codzienny; codzienny; neutralny; zwykły,0.9655126333236694,1.0,0.5509182155132294
gemini,pl,object,joy,single_word,neutral_centroid,3,radość,codzienny; neutralny; neutralny; codzienny,0.9279416799545288,0.8181818181818182,0.5521116256713867
gemini,pl,object,joy,single_word,neutral_centroid,4,radość,przeciętny; neutralny; przeciętny; przeciętny,0.9290313720703125,0.8181818181818182,0.5545682787895203
gemini,pl,object,joy,single_word,neutral_centroid,5,radość,codzienny; przeciętny; zwykły; codzienny,0.9630547165870667,0.8181818181818182,0.5515857458114624
gemini,pl,object,joy,single_word,neutral_centroid,6,radość,codzienny; zwykły; codzienny; zwykły,0.9406051635742188,0.8181818181818182,0.5508178174495697
gemini,pl,object,joy,single_word,neutral_centroid,7,radość,przeciętny; zwykły; przeciętny; codzienny,0.9661531448364258,0.8181818181818182,0.5532608926296234
gemini,pl,object,joy,single_word,neutral_centroid,8,radość,neutralny; codzienny; zwykły; przeciętny,1.0000001192092896,1.0,0.5524372458457947
gemini,pl,object,joy,single_word,neutral_centroid,9,radość,codzienny; zwykły; zwykły; zwykły,0.9263851642608643,0.8181818181818182,0.5521590888500214
gemini,pl,object,joy,single_word,neutral_centroid,10,radość,przeciętny; przeciętny; przeciętny; przeciętny,0.8722217679023743,0.6666666666666666,0.556960254907608
gemini,pl,object,joy,single_word,neutral_centroid,11,radość,neutralny; neutralny; przeciętny; zwykły,0.9623475670814514,1.0,0.5535332441329956
gemini,pl,object,joy,single_word,neutral_centroid,12,radość,neutralny; zwykły; zwykły; przeciętny,0.9685733318328857,0.8181818181818182,0.5529031395912171
gemini,pl,object,joy,single_word,neutral_centroid,13,radość,przeciętny; neutralny; codzienny; codzienny,0.9684427976608276,1.0,0.5517197489738465
gemini,pl,object,joy,single_word,neutral_centroid,14,radość,neutralny; zwykły; zwykły; codzienny,0.9765506982803345,0.8181818181818182,0.5516026258468628
gemini,pl,object,joy,single_word,neutral_centroid,15,radość,neutralny; neutralny; neutralny; zwykły,0.8977006077766418,1.0,0.5537395715713501
gemini,pl,object,joy,single_word,neutral_centroid,16,radość,codzienny; zwykły; zwykły; neutralny,0.9765506982803345,0.8181818181818182,0.5516026258468628
gemini,pl,object,joy,single_word,neutral_centroid,17,radość,codzienny; neutralny; codzienny; neutralny,0.9279415607452393,0.8181818181818182,0.5521115899085999
gemini,pl,object,joy,single_word,neutral_centroid,18,radość,codzienny; codzienny; codzienny; codzienny,0.8343414664268494,0.8181818181818182,0.5513885736465454
gemini,pl,object,joy,single_word,neutral_centroid,19,radość,zwykły; zwykły; neutralny; neutralny,0.9421465992927551,1.0,0.55263432264328
gemini,pl,object,joy,single_word,neutral_centroid,20,radość,przeciętny; zwykły; przeciętny; codzienny,0.9661531448364258,0.8181818181818182,0.5532608926296234
gemini,pl,object,joy,single_word,neutral_centroid,21,radość,neutralny; neutralny; przeciętny; przeciętny,0.9422791600227356,1.0,0.5542219519615174
gemini,pl,object,joy,single_word,neutral_centroid,22,radość,codzienny; zwykły; przeciętny; zwykły,0.9659857153892517,0.8181818181818182,0.5523490250110626
gemini,pl,object,joy,single_word,neutral_centroid,23,radość,przeciętny; neutralny; neutralny; neutralny,0.8993488550186157,1.0,0.5545678555965423
gemini,pl,object,joy,single_word,neutral_centroid,24,radość,zwykły; przeciętny; codzienny; zwykły,0.9659857153892517,0.8181818181818182,0.5523490071296692
gemini,pl,object,joy,single_word,neutral_centroid,25,radość,neutralny; codzienny; przeciętny; zwykły,1.0000001192092896,1.0,0.5524372458457947
gemini,pl,object,joy,single_word,neutral_centroid,26,radość,zwykły; codzienny; przeciętny; zwykły,0.9659857153892517,0.8181818181818182,0.5523490250110626
gemini,pl,object,joy,single_word,neutral_centroid,27,radość,zwykły; przeciętny; przeciętny; neutralny,0.967296302318573,0.8181818181818182,0.55349782705307
gemini,pl,object,joy,single_word,neutral_centroid,28,radość,przeciętny; neutralny; codzienny; neutralny,0.9651883244514465,1.0,0.5531931459903717
gemini,pl,object,joy,single_word,neutral_centroid,29,radość,zwykły; codzienny; codzienny; neutralny,0.9655126333236694,1.0,0.5509182214736938
gemini,pl,object,joy,single_word,neutral_centroid,30,radość,przeciętny; przeciętny; codzienny; zwykły,0.9661531448364258,0.8181818181818182,0.553260862827301
gemini,pl,object,joy,single_word,neutral_centroid,31,radość,codzienny; przeciętny; codzienny; neutralny,0.9684427976608276,1.0,0.551719743013382
gemini,pl,object,joy,single_word,neutral_centroid,32,radość,przeciętny; codzienny; zwykły; przeciętny,0.9661531448364258,0.8181818181818182,0.5532608687877655
gemini,pl,object,joy,single_word,neutral_centroid,33,radość,codzienny; neutralny; zwykły; codzienny,0.9655126333236694,1.0,0.5509182095527649
gemini,pl,object,joy,single_word,neutral_centroid,34,radość,zwykły; codzienny; zwykły; codzienny,0.9406051635742188,0.8181818181818182,0.5508178174495697
gemini,pl,object,joy,single_word,neutral_centroid,35,radość,zwykły; zwykły; codzienny; zwykły,0.9263851642608643,0.8181818181818182,0.5521590828895568
gemini,pl,object,joy,single_word,neutral_centroid,36,radość,neutralny; przeciętny; codzienny; zwykły,1.0000001192092896,1.0,0.5524372696876526
gemini,pl,object,joy,single_word,neutral_centroid,37,radość,przeciętny; neutralny; neutralny; zwykły,0.9623475670814514,1.0,0.5535332441329956
gemini,pl,object,joy,single_word,neutral_centroid,38,radość,codzienny; neutralny; przeciętny; zwykły,1.0000001192092896,1.0,0.5524372458457947
gemini,pl,object,joy,single_word,neutral_centroid,39,radość,przeciętny; neutralny; zwykły; codzienny,1.0000001192092896,1.0,0.5524372458457947
gemini,pl,object,joy,single_word,neutral_centroid,40,radość,zwykły; neutralny; codzienny; codzienny,0.9655126333236694,1.0,0.5509182274341583
gemini,pl,object,joy,single_word,neutral_centroid,41,radość,przeciętny; neutralny; neutralny; zwykły,0.9623475670814514,1.0,0.5535332441329956
gemini,pl,object,joy,single_word,neutral_centroid,42,radość,przeciętny; codzienny; przeciętny; neutralny,0.9776919484138489,1.0,0.5529435515403748
gemini,pl,object,joy,single_word,neutral_centroid,43,radość,przeciętny; codzienny; codzienny; zwykły,0.9630547165870667,0.8181818181818182,0.5515857934951782
gemini,pl,object,joy,single_word,neutral_centroid,44,radość,codzienny; neutralny; przeciętny; codzienny,0.9684427976608276,1.0,0.5517197489738465
gemini,pl,object,joy,single_word,neutral_centroid,45,radość,neutralny; zwykły; codzienny; przeciętny,1.0000001192092896,1.0,0.5524372458457947
gemini,pl,object,joy,single_word,neutral_centroid,46,radość,codzienny; neutralny; zwykły; neutralny,0.9636260867118835,1.0,0.5524028480052948
gemini,pl,object,joy,single_word,neutral_centroid,47,radość,zwykły; neutralny; neutralny; neutralny,0.8977006077766418,1.0,0.5537395596504211
gemini,pl,object,joy,single_word,neutral_centroid,48,radość,przeciętny; neutralny; codzienny; zwykły,1.0000001192092896,1.0,0.5524372696876526
gemini,pl,object,joy,single_word,neutral_centroid,49,radość,zwykły; codzienny; zwykły; przeciętny,0.9659856557846069,0.8181818181818182,0.5523490011692047
gemini,pl,object,joy,single_word,neutral_centroid,50,radość,zwykły; zwykły; neutralny; przeciętny,0.9685733318328857,0.8181818181818182,0.5529031395912171
